id_punto,alcaldia,latitud,longitud,error_inyectado,latitud_real,longitud_real
DS-0256,Gustavo A. Madero,19.423007140121722,-99.25869884981462,ninguno,19.423007140121722,-99.25869884981462
DS-0257,Tlalpan,19.458284381711955,-99.21770570317805,ninguno,19.458284381711955,-99.21770570317805
DS-0258,Gustavo A. Madero,19.102639039927062,98.97784615296435,signo_longitud,19.102639039927062,-98.97784615296435
DS-0259,Cuauhtémoc,190.8327942847759,-99.3305722840612,tipazo_decimal,19.08327942847759,-99.3305722840612
DS-0260,Venustiano Carranza,19.347216831878228,-99.16569215790418,ninguno,19.347216831878228,-99.16569215790418
DS-0261,Cuauhtémoc,-99.06537678336129,19.12308662209635,coordenadas_invertidas,19.12308662209635,-99.06537678336129
DS-0262,Venustiano Carranza,19.46233209522817,-99.28981839537701,ninguno,19.46233209522817,-99.28981839537701
DS-0263,Cuauhtémoc,-99.3310503919978,19.205167336962038,coordenadas_invertidas,19.205167336962038,-99.3310503919978
DS-0264,Iztapalapa,19.121935966485573,-99.29471785134459,ninguno,19.121935966485573,-99.29471785134459
DS-0265,Miguel Hidalgo,19.510485236243724,-98.98247072258773,ninguno,19.510485236243724,-98.98247072258773
DS-0266,Cuauhtémoc,19.13276586136764,-99.34629608727154,ninguno,19.13276586136764,-99.34629608727154
DS-0267,Gustavo A. Madero,-99.27467121007545,19.192360041168968,coordenadas_invertidas,19.192360041168968,-99.27467121007545
DS-0268,Tlalpan,19.12680669759603,-99.33748659483933,ninguno,19.12680669759603,-99.33748659483933
DS-0269,Miguel Hidalgo,19.10774503183268,-99.30574821297512,ninguno,19.10774503183268,-99.30574821297512
DS-0270,Venustiano Carranza,19.06057400816822,-99.10194028534868,ninguno,19.06057400816822,-99.10194028534868
DS-0271,Coyoacán,19.077697704582132,-99.25334443650436,ninguno,19.077697704582132,-99.25334443650436
DS-0272,Coyoacán,19.137320735467927,-99.12231517982772,ninguno,19.137320735467927,-99.12231517982772
DS-0273,Benito Juárez,,,nulos,19.07669096631359,-99.11392184689355
DS-0274,Álvaro Obregón,19.345571908055486,-99.01022586676409,ninguno,19.345571908055486,-99.01022586676409
DS-0275,Miguel Hidalgo,0.0,0.0,ceros,19.390357263399753,-99.34810344283524
DS-0276,Álvaro Obregón,19.246815228416015,-99.00865221626306,ninguno,19.246815228416015,-99.00865221626306
DS-0277,Benito Juárez,19.208995548476025,-99.10235236542921,ninguno,19.208995548476025,-99.10235236542921
DS-0278,Cuauhtémoc,19.302263118511117,-99.28490260555802,ninguno,19.302263118511117,-99.28490260555802
DS-0279,Coyoacán,19.487502471117306,-99.04082504474589,ninguno,19.487502471117306,-99.04082504474589
DS-0280,Gustavo A. Madero,-0.03647885970678232,-89.98110145010027,outlier_geografico,19.475565813411105,-99.00780338328377
DS-0281,Tlalpan,19.071737531006395,-99.24829460649833,ninguno,19.071737531006395,-99.24829460649833
DS-0282,Coyoacán,19.14074920479826,-98.98248252763894,ninguno,19.14074920479826,-98.98248252763894
DS-0283,Coyoacán,191.683724355522,-99.16821702788053,tipazo_decimal,19.1683724355522,-99.16821702788053
DS-0284,Tlalpan,19.174693787916105,-99.10863021826667,ninguno,19.174693787916105,-99.10863021826667
DS-0285,Gustavo A. Madero,19.33561632587139,-98.95614018655294,ninguno,19.33561632587139,-98.95614018655294
DS-0286,Azcapotzalco,19.42935306159482,-180.0726799639966,outlier_geografico,19.2581312128516,-99.20538556854432
DS-0287,Venustiano Carranza,190.746270599638,-99.02473626167196,tipazo_decimal,19.0746270599638,-99.02473626167196
DS-0288,Azcapotzalco,19.236807069229787,-99.22264035286861,ninguno,19.236807069229787,-99.22264035286861
DS-0289,Venustiano Carranza,19.31187647435882,-99.0303145911034,ninguno,19.31187647435882,-99.0303145911034
DS-0290,Álvaro Obregón,19.10083595145186,-99.10970643245494,ninguno,19.10083595145186,-99.10970643245494
DS-0291,Coyoacán,19.46672927689428,-99.26345772190983,ninguno,19.46672927689428,-99.26345772190983
DS-0292,Coyoacán,19.075980933232554,-99.1843895624843,ninguno,19.075980933232554,-99.1843895624843
DS-0293,Benito Juárez,19.51242093450903,99.22294574625457,signo_longitud,19.51242093450903,-99.22294574625457
DS-0294,Tlalpan,19.09955657078994,-99.31875664276785,ninguno,19.09955657078994,-99.31875664276785
DS-0295,Tlalpan,0.0,0.0,ceros,19.471787475798877,-99.33806609196012
DS-0296,Azcapotzalco,19.50132657196381,-99.21140853783713,ninguno,19.50132657196381,-99.21140853783713
DS-0297,Miguel Hidalgo,19.539785340293296,-99.342386340873,ninguno,19.539785340293296,-99.342386340873
DS-0298,Álvaro Obregón,19.4510129401368,-99.28380489696728,ninguno,19.4510129401368,-99.28380489696728
DS-0299,Benito Juárez,19.439738770385667,-99.05992667165965,ninguno,19.439738770385667,-99.05992667165965
DS-0300,Azcapotzalco,19.371241637997773,-99.06676350572657,ninguno,19.371241637997773,-99.06676350572657
DS-0301,Benito Juárez,19.439498177289064,-99.05456784541705,ninguno,19.439498177289064,-99.05456784541705
DS-0302,Miguel Hidalgo,19.117276104206574,-99.223138731548,ninguno,19.117276104206574,-99.223138731548
DS-0303,Iztapalapa,19.31803401797382,-98.99399221715292,ninguno,19.31803401797382,-98.99399221715292
DS-0304,Azcapotzalco,19.30711143509521,-99.11246778078862,ninguno,19.30711143509521,-99.11246778078862
DS-0305,Venustiano Carranza,19.47878607206128,-99.29958946330134,ninguno,19.47878607206128,-99.29958946330134
DS-0306,Cuauhtémoc,19.28139968279676,-99.29251253541779,ninguno,19.28139968279676,-99.29251253541779
DS-0307,Coyoacán,19.24254474805018,-99.07276182922811,ninguno,19.24254474805018,-99.07276182922811
DS-0308,Miguel Hidalgo,19.369781635618555,-99.28082242542317,ninguno,19.369781635618555,-99.28082242542317
DS-0309,Coyoacán,-99.14708291936718,19.183231658750422,coordenadas_invertidas,19.183231658750422,-99.14708291936718
DS-0310,Iztapalapa,19.11988420547698,-98.95329020962852,ninguno,19.11988420547698,-98.95329020962852
DS-0311,Benito Juárez,19.288938637011874,-99.34839695810666,ninguno,19.288938637011874,-99.34839695810666
DS-0312,Cuauhtémoc,19.258444684297444,-99.34336807924097,ninguno,19.258444684297444,-99.34336807924097
DS-0313,Iztapalapa,,,nulos,19.16628497026444,-98.95276616722781
DS-0314,Cuauhtémoc,25.59950151484581,-100.31869188500474,outlier_geografico,19.233755905057563,-99.11614446634633
DS-0315,Benito Juárez,19.233196224913126,-99.2992360097926,ninguno,19.233196224913126,-99.2992360097926
DS-0316,Cuauhtémoc,19.213747782206273,-98.99107912009836,ninguno,19.213747782206273,-98.99107912009836
DS-0317,Cuauhtémoc,19.239732039863465,-98.99784787994892,ninguno,19.239732039863465,-98.99784787994892
DS-0318,Álvaro Obregón,19.392871672727974,-99.13551983475544,ninguno,19.392871672727974,-99.13551983475544
DS-0319,Azcapotzalco,19.198438237285643,-99.1012831880557,ninguno,19.198438237285643,-99.1012831880557
DS-0320,Tlalpan,19.52442896335767,-99.24072512339964,ninguno,19.52442896335767,-99.24072512339964
DS-0321,Cuauhtémoc,19.50817400976909,99.32979212145119,signo_longitud,19.50817400976909,-99.32979212145119
DS-0322,Cuauhtémoc,19.29045521415004,-99.11217295644366,ninguno,19.29045521415004,-99.11217295644366
DS-0323,Coyoacán,19.214180602502346,-99.23209792271889,ninguno,19.214180602502346,-99.23209792271889
DS-0324,Gustavo A. Madero,19.317717394915004,-99.08455158133586,ninguno,19.317717394915004,-99.08455158133586
DS-0325,Tlalpan,19.47428024438681,-99.01550192926297,ninguno,19.47428024438681,-99.01550192926297
DS-0326,Azcapotzalco,19.376293670280052,-99.34273578243425,ninguno,19.376293670280052,-99.34273578243425
DS-0327,Coyoacán,19.45219591397354,-99.1117144901257,ninguno,19.45219591397354,-99.1117144901257
DS-0328,Miguel Hidalgo,19.31636113803287,-99.25748778412526,ninguno,19.31636113803287,-99.25748778412526
DS-0329,Cuauhtémoc,19.34895432408459,-0.1172171654209437,outlier_geografico,19.366458814633813,-99.00044460083848
DS-0330,Miguel Hidalgo,19.194077807091233,-99.24853419737526,ninguno,19.194077807091233,-99.24853419737526
DS-0331,Cuauhtémoc,19.417446581155147,-99.10569194670583,ninguno,19.417446581155147,-99.10569194670583
DS-0332,Azcapotzalco,191.5120229656286,-99.12858366396415,tipazo_decimal,19.15120229656286,-99.12858366396415
DS-0333,Benito Juárez,19.39739906440925,-99.1915333999763,ninguno,19.39739906440925,-99.1915333999763
DS-0334,Azcapotzalco,19.480359534162947,-99.07895169456009,ninguno,19.480359534162947,-99.07895169456009
DS-0335,Iztapalapa,19.116051418650773,-99.05969214611383,ninguno,19.116051418650773,-99.05969214611383
DS-0336,Iztapalapa,19.35718987027096,-99.12322488187225,ninguno,19.35718987027096,-99.12322488187225
DS-0337,Álvaro Obregón,19.09754787411497,-99.0466311051261,ninguno,19.09754787411497,-99.0466311051261
DS-0338,Azcapotzalco,19.412857814135712,-98.95663316960282,ninguno,19.412857814135712,-98.95663316960282
DS-0339,Cuauhtémoc,19.09224660941176,-99.18229104483967,ninguno,19.09224660941176,-99.18229104483967
DS-0340,Cuauhtémoc,19.517969911350313,-99.14416677924578,ninguno,19.517969911350313,-99.14416677924578
DS-0341,Álvaro Obregón,19.118703965018902,-99.3450120488235,ninguno,19.118703965018902,-99.3450120488235
DS-0342,Coyoacán,25.66270947709556,-100.32960198979355,outlier_geografico,19.52944012295454,-99.03158857747584
DS-0343,Iztapalapa,19.45044208804255,-99.1419079731816,ninguno,19.45044208804255,-99.1419079731816
DS-0344,Tlalpan,-99.18681542785578,19.346841002233177,coordenadas_invertidas,19.346841002233177,-99.18681542785578
DS-0345,Iztapalapa,19.441312052314775,-99.31237121476424,ninguno,19.441312052314775,-99.31237121476424
DS-0346,Benito Juárez,19.447557419491545,-98.99413743132985,ninguno,19.447557419491545,-98.99413743132985
DS-0347,Coyoacán,19.523013531408665,-99.19199710398378,ninguno,19.523013531408665,-99.19199710398378
DS-0348,Tlalpan,19.176691676919596,-99.07696736071631,ninguno,19.176691676919596,-99.07696736071631
DS-0349,Benito Juárez,19.345037947679156,-99.29025033745273,ninguno,19.345037947679156,-99.29025033745273
DS-0350,Iztapalapa,19.0975245987822,-98.96538014818358,ninguno,19.0975245987822,-98.96538014818358
DS-0351,Iztapalapa,19.35808285001206,-99.27862329527126,ninguno,19.35808285001206,-99.27862329527126
DS-0352,Tlalpan,0.0,0.0,ceros,19.135645652046396,-99.2701832028402
DS-0353,Tlalpan,19.468576662988095,-179.9595439344505,outlier_geografico,19.33247530573622,-99.00640685577692
DS-0354,Álvaro Obregón,19.336215257016924,-98.98496690234323,ninguno,19.336215257016924,-98.98496690234323
DS-0355,Coyoacán,19.282992576490614,-99.26514103699067,ninguno,19.282992576490614,-99.26514103699067
DS-0356,Coyoacán,19.311315887756564,-99.16207964473007,ninguno,19.311315887756564,-99.16207964473007
DS-0357,Álvaro Obregón,19.431961695003295,-99.05660203817487,ninguno,19.431961695003295,-99.05660203817487
DS-0358,Benito Juárez,19.449622358256033,-98.99865370647568,ninguno,19.449622358256033,-98.99865370647568
DS-0359,Gustavo A. Madero,19.296076607787715,-99.19837892198508,ninguno,19.296076607787715,-99.19837892198508
DS-0360,Benito Juárez,19.349796720761308,-99.14319220526022,ninguno,19.349796720761308,-99.14319220526022
DS-0361,Gustavo A. Madero,-99.0533134357921,19.51561811784505,coordenadas_invertidas,19.51561811784505,-99.0533134357921
DS-0362,Tlalpan,19.10986679425056,99.05754560933889,signo_longitud,19.10986679425056,-99.05754560933889
DS-0363,Venustiano Carranza,19.108551782950055,-99.03681594798957,ninguno,19.108551782950055,-99.03681594798957
DS-0364,Miguel Hidalgo,19.093854505955385,-99.12202647254338,ninguno,19.093854505955385,-99.12202647254338
DS-0365,Tlalpan,19.378931642520264,-99.30815396127808,ninguno,19.378931642520264,-99.30815396127808
DS-0366,Cuauhtémoc,-98.98841068364878,19.25930415039519,coordenadas_invertidas,19.25930415039519,-98.98841068364878
DS-0367,Coyoacán,19.437160708070923,-99.0037709842716,ninguno,19.437160708070923,-99.0037709842716
DS-0368,Miguel Hidalgo,19.35064508496009,0.0012564355608016674,outlier_geografico,19.385615706654296,-99.03076102567267
DS-0369,Miguel Hidalgo,19.21681887916412,-99.31005500913571,ninguno,19.21681887916412,-99.31005500913571
DS-0370,Miguel Hidalgo,19.499183273680767,-99.26824105316743,ninguno,19.499183273680767,-99.26824105316743
DS-0371,Cuauhtémoc,19.431266073535326,-99.05255985395694,ninguno,19.431266073535326,-99.05255985395694
DS-0372,Azcapotzalco,19.185267470455088,-99.34074396216721,ninguno,19.185267470455088,-99.34074396216721
DS-0373,Cuauhtémoc,19.232096008886028,98.95831014651709,signo_longitud,19.232096008886028,-98.95831014651709
DS-0374,Coyoacán,19.207219990102132,-99.19914212785773,ninguno,19.207219990102132,-99.19914212785773
DS-0375,Gustavo A. Madero,19.1288058243125,-99.06227498652368,ninguno,19.1288058243125,-99.06227498652368
DS-0376,Venustiano Carranza,19.123891686271097,-98.99497156460478,ninguno,19.123891686271097,-98.99497156460478
DS-0377,Azcapotzalco,-33.481740658198575,-70.71817368998961,outlier_geografico,19.518063731687874,-99.19214804473997
DS-0378,Miguel Hidalgo,19.26895201859938,-99.22234700456013,ninguno,19.26895201859938,-99.22234700456013
DS-0379,Venustiano Carranza,19.241659911388705,-99.1065035484407,ninguno,19.241659911388705,-99.1065035484407
DS-0380,Gustavo A. Madero,19.41484285433869,-99.11760425050078,ninguno,19.41484285433869,-99.11760425050078
DS-0381,Miguel Hidalgo,19.32649653262645,-99.18634400895007,ninguno,19.32649653262645,-99.18634400895007
DS-0382,Álvaro Obregón,19.518069993419232,-99.10929009765292,ninguno,19.518069993419232,-99.10929009765292
DS-0383,Venustiano Carranza,0.0,0.0,ceros,19.440150746954696,-98.97584745217341
DS-0384,Coyoacán,19.28968478206227,-99.16294389734936,ninguno,19.28968478206227,-99.16294389734936
DS-0385,Miguel Hidalgo,19.238179736740413,-99.27130312769974,ninguno,19.238179736740413,-99.27130312769974
DS-0386,Azcapotzalco,19.54331577246216,-99.1991176068468,ninguno,19.54331577246216,-99.1991176068468
DS-0387,Venustiano Carranza,19.40888011800182,-99.19235720696275,ninguno,19.40888011800182,-99.19235720696275
DS-0388,Venustiano Carranza,19.525597330001922,-99.2975565227895,ninguno,19.525597330001922,-99.2975565227895
DS-0389,Venustiano Carranza,19.10923928860852,-99.28485139977818,ninguno,19.10923928860852,-99.28485139977818
DS-0390,Azcapotzalco,-99.07617517064253,19.475266839595392,coordenadas_invertidas,19.475266839595392,-99.07617517064253
DS-0391,Álvaro Obregón,-99.21420889831644,19.368536941995604,coordenadas_invertidas,19.368536941995604,-99.21420889831644
DS-0392,Miguel Hidalgo,19.110960839167557,-98.96804064325768,ninguno,19.110960839167557,-98.96804064325768
DS-0393,Gustavo A. Madero,19.344128999984612,-99.25256130185656,ninguno,19.344128999984612,-99.25256130185656
DS-0394,Benito Juárez,19.393048182552725,-99.31043019795807,ninguno,19.393048182552725,-99.31043019795807
DS-0395,Álvaro Obregón,19.056151342944304,-99.04859817479989,ninguno,19.056151342944304,-99.04859817479989
DS-0396,Gustavo A. Madero,19.277158980920873,-98.99758557923285,ninguno,19.277158980920873,-98.99758557923285
DS-0397,Venustiano Carranza,19.462699755598162,-99.2387546572514,ninguno,19.462699755598162,-99.2387546572514
DS-0398,Benito Juárez,19.197679512672046,-99.2691647593418,ninguno,19.197679512672046,-99.2691647593418
DS-0399,Benito Juárez,19.279274040899278,99.27569354605156,signo_longitud,19.279274040899278,-99.27569354605156
DS-0400,Tlalpan,40.65265839589163,-74.04701106044628,outlier_geografico,19.27115706353395,-99.1411950794534
DS-0401,Cuauhtémoc,19.200963695721246,-99.16263334350128,ninguno,19.200963695721246,-99.16263334350128
DS-0402,Iztapalapa,19.50922094775778,-99.24622406405818,ninguno,19.50922094775778,-99.24622406405818
DS-0403,Tlalpan,19.440647017715758,-99.33193075320422,ninguno,19.440647017715758,-99.33193075320422
DS-0404,Iztapalapa,19.105294205498055,-99.15740346386949,ninguno,19.105294205498055,-99.15740346386949
DS-0405,Coyoacán,19.548517328918788,-98.96626706094575,ninguno,19.548517328918788,-98.96626706094575
DS-0406,Azcapotzalco,19.489600012153872,-99.08899231969893,ninguno,19.489600012153872,-99.08899231969893
DS-0407,Coyoacán,19.191954218932022,-99.15179737734856,ninguno,19.191954218932022,-99.15179737734856
DS-0408,Tlalpan,19.46844828983047,-99.30572317038815,ninguno,19.46844828983047,-99.30572317038815
DS-0409,Álvaro Obregón,19.10320976593569,-99.24902548378016,ninguno,19.10320976593569,-99.24902548378016
DS-0410,Cuauhtémoc,19.54955236523712,-99.23209042017018,ninguno,19.54955236523712,-99.23209042017018
DS-0411,Iztapalapa,19.382842368053268,-99.04407857895711,ninguno,19.382842368053268,-99.04407857895711
DS-0412,Cuauhtémoc,19.3750625077794,-98.99931568109416,ninguno,19.3750625077794,-98.99931568109416
DS-0413,Venustiano Carranza,19.095220363492068,-98.98934325857343,ninguno,19.095220363492068,-98.98934325857343
DS-0414,Gustavo A. Madero,19.498516699448313,-98.9561725566997,ninguno,19.498516699448313,-98.9561725566997
DS-0415,Coyoacán,19.064499751602234,-98.95705332675819,ninguno,19.064499751602234,-98.95705332675819
DS-0416,Álvaro Obregón,-98.9688003468928,19.170414029020574,coordenadas_invertidas,19.170414029020574,-98.9688003468928
DS-0417,Gustavo A. Madero,19.121510937583317,-99.32127114379884,ninguno,19.121510937583317,-99.32127114379884
DS-0418,Benito Juárez,19.43838397034611,-99.29488258562887,ninguno,19.43838397034611,-99.29488258562887
DS-0419,Benito Juárez,89.98900321023669,-99.11292456572316,outlier_geografico,19.14910211360645,-99.22821338940959
DS-0420,Álvaro Obregón,19.50531911356544,-99.12884069837422,ninguno,19.50531911356544,-99.12884069837422
DS-0421,Benito Juárez,193.78134519663746,-99.31120884451781,tipazo_decimal,19.378134519663746,-99.31120884451781
DS-0422,Tlalpan,19.068081355247347,-99.01168121687914,ninguno,19.068081355247347,-99.01168121687914
DS-0423,Miguel Hidalgo,19.411726520294287,-0.06879567943007757,outlier_geografico,19.05271491706435,-99.10329752836907
DS-0424,Azcapotzalco,,,nulos,19.0758289585072,-99.13305423907912
DS-0425,Coyoacán,19.352962588823864,-99.28387547065307,ninguno,19.352962588823864,-99.28387547065307
DS-0426,Iztapalapa,19.450740905429708,99.24869781023992,signo_longitud,19.450740905429708,-99.24869781023992
DS-0427,Miguel Hidalgo,19.169276410313696,-99.28587519000709,ninguno,19.169276410313696,-99.28587519000709
DS-0428,Coyoacán,19.47470442146154,-99.00922673688208,ninguno,19.47470442146154,-99.00922673688208
DS-0429,Tlalpan,19.07861597007663,-99.11630885597552,ninguno,19.07861597007663,-99.11630885597552
DS-0430,Benito Juárez,-99.05594822899215,19.45048192682084,coordenadas_invertidas,19.45048192682084,-99.05594822899215
DS-0431,Miguel Hidalgo,-99.23158685483598,19.51389771508614,coordenadas_invertidas,19.51389771508614,-99.23158685483598
DS-0432,Iztapalapa,19.436054199552192,-99.20149894516469,ninguno,19.436054199552192,-99.20149894516469
DS-0433,Miguel Hidalgo,19.39906039198932,-99.18805801422938,ninguno,19.39906039198932,-99.18805801422938
DS-0434,Coyoacán,19.46899010932769,99.04599401130238,signo_longitud,19.46899010932769,-99.04599401130238
DS-0435,Álvaro Obregón,19.070075649773536,-99.04105880493017,ninguno,19.070075649773536,-99.04105880493017
DS-0436,Iztapalapa,19.15089105535953,-99.26727458899438,ninguno,19.15089105535953,-99.26727458899438
DS-0437,Gustavo A. Madero,19.112461839652823,-98.97338445730476,ninguno,19.112461839652823,-98.97338445730476
DS-0438,Gustavo A. Madero,19.302265495096496,-99.30173786502252,ninguno,19.302265495096496,-99.30173786502252
DS-0439,Azcapotzalco,19.42259406416442,-98.99155116703055,ninguno,19.42259406416442,-98.99155116703055
DS-0440,Cuauhtémoc,19.3650059222882,-99.30984174174007,ninguno,19.3650059222882,-99.30984174174007
DS-0441,Coyoacán,19.47556554988097,-99.24418407553947,ninguno,19.47556554988097,-99.24418407553947
DS-0442,Cuauhtémoc,19.127606496220547,-99.01140858557282,ninguno,19.127606496220547,-99.01140858557282
DS-0443,Cuauhtémoc,19.41731054596758,-99.27820317106156,ninguno,19.41731054596758,-99.27820317106156
DS-0444,Benito Juárez,19.146520745434454,-99.184572827476,ninguno,19.146520745434454,-99.184572827476
DS-0445,Iztapalapa,0.0,0.0,ceros,19.1853793756589,-99.17005628002235
DS-0446,Azcapotzalco,19.404952348640652,99.2518964107907,signo_longitud,19.404952348640652,-99.2518964107907
DS-0447,Tlalpan,19.54010239244934,-99.0659019194656,ninguno,19.54010239244934,-99.0659019194656
DS-0448,Gustavo A. Madero,-99.00946614023913,19.355771802988535,coordenadas_invertidas,19.355771802988535,-99.00946614023913
DS-0449,Tlalpan,-99.00016994405777,19.077250157495648,coordenadas_invertidas,19.077250157495648,-99.00016994405777
DS-0450,Miguel Hidalgo,0.0,0.0,ceros,19.358154484963766,-99.21427114170537
DS-0451,Azcapotzalco,19.071175275790083,-99.13765984228488,ninguno,19.071175275790083,-99.13765984228488
DS-0452,Azcapotzalco,19.49207285568341,-99.25063743845374,ninguno,19.49207285568341,-99.25063743845374
DS-0453,Cuauhtémoc,19.40478914255031,99.25208139937993,signo_longitud,19.40478914255031,-99.25208139937993
DS-0454,Álvaro Obregón,19.136563923211252,-99.28549837485923,ninguno,19.136563923211252,-99.28549837485923
DS-0455,Azcapotzalco,19.0958605029121,98.973992395677,signo_longitud,19.0958605029121,-98.973992395677
DS-0456,Álvaro Obregón,19.14176661444016,-98.99480446855777,ninguno,19.14176661444016,-98.99480446855777
DS-0457,Azcapotzalco,19.540013589777097,-99.03905651466893,ninguno,19.540013589777097,-99.03905651466893
DS-0458,Venustiano Carranza,,,nulos,19.279280321229244,-99.14293539148491
DS-0459,Álvaro Obregón,19.442040474170703,-99.15375683379526,ninguno,19.442040474170703,-99.15375683379526
DS-0460,Cuauhtémoc,19.36820417105389,-99.138101733527,ninguno,19.36820417105389,-99.138101733527
DS-0461,Coyoacán,19.336206574979318,-99.13537279456916,ninguno,19.336206574979318,-99.13537279456916
DS-0462,Benito Juárez,191.22565127332524,-99.17617476612092,tipazo_decimal,19.122565127332525,-99.17617476612092
DS-0463,Álvaro Obregón,19.52301222677905,-99.29729806684317,ninguno,19.52301222677905,-99.29729806684317
DS-0464,Iztapalapa,19.20067131625736,-99.29973445885258,ninguno,19.20067131625736,-99.29973445885258
DS-0465,Álvaro Obregón,19.33900860790377,-98.96910011366172,ninguno,19.33900860790377,-98.96910011366172
DS-0466,Miguel Hidalgo,,,nulos,19.399887972294533,-99.15718769616547
DS-0467,Coyoacán,19.374616577622657,-98.96871779003793,ninguno,19.374616577622657,-98.96871779003793
DS-0468,Gustavo A. Madero,19.52029720484776,-99.28456924891596,ninguno,19.52029720484776,-99.28456924891596
DS-0469,Cuauhtémoc,35.64378287402959,139.6609139325399,outlier_geografico,19.12421949496003,-99.12823337918402
DS-0470,Benito Juárez,19.304176369223473,-99.26691309865939,ninguno,19.304176369223473,-99.26691309865939
DS-0471,Azcapotzalco,19.252017195370385,-99.24872615754936,ninguno,19.252017195370385,-99.24872615754936
DS-0472,Cuauhtémoc,19.28708436474131,-99.33797816849552,ninguno,19.28708436474131,-99.33797816849552
DS-0473,Álvaro Obregón,-99.3024186757039,19.109608763098873,coordenadas_invertidas,19.109608763098873,-99.3024186757039
DS-0474,Benito Juárez,19.117047304936385,-98.98326063694833,ninguno,19.117047304936385,-98.98326063694833
DS-0475,Miguel Hidalgo,19.18903777289063,-99.22138680340707,ninguno,19.18903777289063,-99.22138680340707
DS-0476,Álvaro Obregón,40.66983799540242,-73.97244041356491,outlier_geografico,19.202352301880417,-99.10674831523416
DS-0477,Iztapalapa,19.263951606840674,99.1639943472043,signo_longitud,19.263951606840674,-99.1639943472043
DS-0478,Miguel Hidalgo,19.355493773518315,-99.18981950190188,ninguno,19.355493773518315,-99.18981950190188
DS-0479,Cuauhtémoc,19.367314558709133,-99.13724556346158,ninguno,19.367314558709133,-99.13724556346158
DS-0480,Miguel Hidalgo,19.255905448292786,-99.27510442215386,ninguno,19.255905448292786,-99.27510442215386
DS-0481,Gustavo A. Madero,-98.95455844059217,19.25439155471435,coordenadas_invertidas,19.25439155471435,-98.95455844059217
DS-0482,Azcapotzalco,19.158814263348482,-99.02267685251846,ninguno,19.158814263348482,-99.02267685251846
DS-0483,Miguel Hidalgo,19.344153124204503,-99.0533541469074,ninguno,19.344153124204503,-99.0533541469074
DS-0484,Coyoacán,-99.16249628119442,19.20852045565862,coordenadas_invertidas,19.20852045565862,-99.16249628119442
DS-0485,Coyoacán,190.68029917138685,-99.28884915114946,tipazo_decimal,19.068029917138684,-99.28884915114946
DS-0486,Coyoacán,19.25920002207843,-98.98173365669058,ninguno,19.25920002207843,-98.98173365669058
DS-0487,Benito Juárez,19.287066337545085,-99.2134451730473,ninguno,19.287066337545085,-99.2134451730473
DS-0488,Cuauhtémoc,19.162796434102106,-99.32995732412122,ninguno,19.162796434102106,-99.32995732412122
DS-0489,Iztapalapa,19.33622896656106,-99.21303852927575,ninguno,19.33622896656106,-99.21303852927575
DS-0490,Coyoacán,19.33288595021596,-99.03221718780165,ninguno,19.33288595021596,-99.03221718780165
DS-0491,Coyoacán,19.401001090555187,-99.10091650200472,ninguno,19.401001090555187,-99.10091650200472
DS-0492,Benito Juárez,19.373974241100605,-99.04966456610205,ninguno,19.373974241100605,-99.04966456610205
DS-0493,Venustiano Carranza,19.376216528260517,-99.03254584645505,ninguno,19.376216528260517,-99.03254584645505
DS-0494,Gustavo A. Madero,0.0,0.0,ceros,19.20810707591202,-99.26521815556778
DS-0495,Álvaro Obregón,194.43716110992978,-98.98048667356274,tipazo_decimal,19.443716110992977,-98.98048667356274
DS-0496,Benito Juárez,19.32457219179984,-99.17480415883185,ninguno,19.32457219179984,-99.17480415883185
DS-0497,Azcapotzalco,19.265709097589944,-99.09439454029433,ninguno,19.265709097589944,-99.09439454029433
DS-0498,Azcapotzalco,19.36300624047053,-99.3490764909653,ninguno,19.36300624047053,-99.3490764909653
DS-0499,Cuauhtémoc,-33.43022454468188,-70.73835291251177,outlier_geografico,19.230328667225127,-98.95265260063553
DS-0500,Venustiano Carranza,19.30636962230338,-99.23764144561433,ninguno,19.30636962230338,-99.23764144561433
